service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Special#2466","0","0","0","0","0","0","0","20251205","20260228"
"Special#2467","0","0","0","0","0","0","0","20251118","20260228"
"Special#2468","0","0","0","0","0","0","0","20251118","20260226"
"Special#2469","0","0","0","0","0","0","0","20250908","20260105"
"Special#2470","0","0","0","0","0","0","0","20250915","20260227"
"Special#2471","0","0","0","0","0","0","0","20250908","20260227"
"Special#2472","0","0","0","0","0","0","0","20251027","20260105"
"Special#2473","0","0","0","0","0","0","0","20250922","20260227"
"Special#2474","0","0","0","0","0","0","0","20250922","20260228"
"Special#2475","0","0","0","0","0","0","0","20250908","20260228"
"Special#2476","0","0","0","0","0","0","0","20250908","20260228"
"Special#2477","0","0","0","0","0","0","0","20250908","20260228"
"Special#2478","0","0","0","0","0","0","0","20250919","20260227"
"Special#2479","0","0","0","0","0","0","0","20250916","20260226"
"Special#2480","0","0","0","0","0","0","0","20250915","20260223"
"Special#2481","0","0","0","0","0","0","0","20250908","20260226"
"Special#2482","0","0","0","0","0","0","0","20250908","20260227"
"Special#2483","0","0","0","0","0","0","0","20250908","20260227"
"Special#2484","0","0","0","0","0","0","0","20250907","20260228"
"Special#2485","0","0","0","0","0","0","0","20251124","20251212"
"Special#2486","0","0","0","0","0","0","0","20250908","20260227"
"Special#2487","0","0","0","0","0","0","0","20250907","20260228"
"Special#2488","0","0","0","0","0","0","0","20251124","20251213"
"Special#2489","0","0","0","0","0","0","0","20251129","20251213"
"Special#2490","0","0","0","0","0","0","0","20251013","20260228"
"Special#2491","0","0","0","0","0","0","0","20251219","20260227"
"Special#2492","0","0","0","0","0","0","0","20250930","20260226"
"Special#2493","0","0","0","0","0","0","0","20251003","20260222"
"Special#2494","0","0","0","0","0","0","0","20251002","20260227"
"Special#2495","0","0","0","0","0","0","0","20251003","20251213"
"Special#2496","0","0","0","0","0","0","0","20251002","20251213"
"Special#2497","0","0","0","0","0","0","0","20251002","20251212"
"Special#2498","0","0","0","0","0","0","0","20251002","20251213"
"Special#2499","0","0","0","0","0","0","0","20250930","20251211"
"Special#2500","0","0","0","0","0","0","0","20251002","20251212"
"Special#2501","0","0","0","0","0","0","0","20250907","20260228"
"Special#2502","0","0","0","0","0","0","0","20250907","20260222"
"Special#2503","0","0","0","0","0","0","0","20250912","20260228"
"Special#2504","0","0","0","0","0","0","0","20250912","20260228"
"Special#2505","0","0","0","0","0","0","0","20251018","20251213"
"Special#2506","0","0","0","0","0","0","0","20251019","20251207"
"Special#2507","0","0","0","0","0","0","0","20251017","20251213"
"Special#2508","0","0","0","0","0","0","0","20251017","20251213"
"Special#2509","0","0","0","0","0","0","0","20250907","20260226"
"Special#2510","0","0","0","0","0","0","0","20250907","20260228"
"Special#2511","0","0","0","0","0","0","0","20250913","20260228"
"Special#2512","0","0","0","0","0","0","0","20250912","20260227"
"Special#2513","0","0","0","0","0","0","0","20251013","20251211"
"Special#2514","0","0","0","0","0","0","0","20251013","20251213"
"Special#2515","0","0","0","0","0","0","0","20251017","20251212"
"Special#2516","0","0","0","0","0","0","0","20250907","20251211"
"Special#2517","0","0","0","0","0","0","0","20250912","20251212"
"Special#2518","0","0","0","0","0","0","0","20250907","20260226"
"Special#2519","0","0","0","0","0","0","0","20250912","20260228"
"Special#2520","0","0","0","0","0","0","0","20250912","20251213"
"Special#2521","0","0","0","0","0","0","0","20250907","20260226"
"Special#2522","0","0","0","0","0","0","0","20250913","20251213"
"Special#2523","0","0","0","0","0","0","0","20250908","20251211"
"Special#2524","0","0","0","0","0","0","0","20251011","20260228"
"Special#2525","0","0","0","0","0","0","0","20251012","20260222"
"Special#2526","0","0","0","0","0","0","0","20251006","20260228"
"Special#2527","0","0","0","0","0","0","0","20251006","20260227"
"Special#2528","0","0","0","0","0","0","0","20251006","20260228"
"Special#2529","0","0","0","0","0","0","0","20251011","20260228"
"Special#2530","0","0","0","0","0","0","0","20251012","20260222"
"Special#2531","0","0","0","0","0","0","0","20251124","20251213"
"Special#2532","0","0","0","0","0","0","0","20250912","20260228"
"Special#2533","0","0","0","0","0","0","0","20250907","20260222"
"Special#2534","0","0","0","0","0","0","0","20250907","20260226"
"Special#2535","0","0","0","0","0","0","0","20250920","20251011"
"Special#2536","0","0","0","0","0","0","0","20250915","20251011"
"Special#2537","0","0","0","0","0","0","0","20250919","20251011"
"Special#2538","0","0","0","0","0","0","0","20250914","20251012"
"Special#2539","0","0","0","0","0","0","0","20251013","20251212"
"Special#2540","0","0","0","0","0","0","0","20251013","20251213"
"Special#2541","0","0","0","0","0","0","0","20251017","20251212"
"Special#2542","0","0","0","0","0","0","0","20251013","20251212"
"Special#2543","0","0","0","0","0","0","0","20250908","20260227"
"Special#2544","0","0","0","0","0","0","0","20251013","20251213"
"Special#2545","0","0","0","0","0","0","0","20251006","20260227"
"Special#2546","0","0","0","0","0","0","0","20250908","20260227"
"Special#2547","0","0","0","0","0","0","0","20250907","20260227"
"Special#2548","0","0","0","0","0","0","0","20250907","20260228"
"Special#2549","0","0","0","0","0","0","0","20250907","20260226"
"Special#2550","0","0","0","0","0","0","0","20250913","20260228"
"Special#2551","0","0","0","0","0","0","0","20250908","20260227"
"Special#2552","0","0","0","0","0","0","0","20250908","20260228"
"Special#2553","0","0","0","0","0","0","0","20250907","20260228"
"Special#2554","0","0","0","0","0","0","0","20250912","20260228"
"Special#2555","0","0","0","0","0","0","0","20250908","20260226"
"Special#2556","0","0","0","0","0","0","0","20250907","20260222"
"Special#2557","0","0","0","0","0","0","0","20250915","20251119"
"Special#2558","0","0","0","0","0","0","0","20250915","20251119"
"Special#2559","0","0","0","0","0","0","0","20250914","20251019"
"Special#2560","0","0","0","0","0","0","0","20250919","20251107"
"Special#2561","0","0","0","0","0","0","0","20250915","20251128"
"Special#2562","0","0","0","0","0","0","0","20250914","20251123"
"Special#2563","0","0","0","0","0","0","0","20250915","20251106"
"Special#2564","0","0","0","0","0","0","0","20251027","20251128"
"Special#2565","0","0","0","0","0","0","0","20251025","20251129"
"Special#2566","0","0","0","0","0","0","0","20251025","20251129"
"Special#2567","0","0","0","0","0","0","0","20251031","20251128"
"Special#2568","0","0","0","0","0","0","0","20251026","20251123"
"Special#2569","0","0","0","0","0","0","0","20250915","20251129"
"Special#2570","0","0","0","0","0","0","0","20250919","20251129"
"Special#2571","0","0","0","0","0","0","0","20250915","20251119"
"Special#2572","0","0","0","0","0","0","0","20250915","20251119"
"Special#2573","0","0","0","0","0","0","0","20251201","20260227"
"Special#2574","0","0","0","0","0","0","0","20251130","20260228"
"Special#2575","0","0","0","0","0","0","0","20251130","20260228"
"Special#2576","0","0","0","0","0","0","0","20251130","20260228"
"Special#2577","0","0","0","0","0","0","0","20250908","20251128"
"Special#2578","0","0","0","0","0","0","0","20250908","20251129"
"Special#2579","0","0","0","0","0","0","0","20250907","20251129"
"Special#2580","0","0","0","0","0","0","0","20250907","20251129"
"Special#2581","0","0","0","0","0","0","0","20250915","20251128"
"Special#2582","0","0","0","0","0","0","0","20250907","20251129"
"Special#2583","0","0","0","0","0","0","0","20250915","20260227"
"Special#2584","0","0","0","0","0","0","0","20250907","20260227"
"Special#2585","0","0","0","0","0","0","0","20250908","20260228"
"Special#2586","0","0","0","0","0","0","0","20250913","20260228"
"Special#2587","0","0","0","0","0","0","0","20250908","20260227"
"Special#2588","0","0","0","0","0","0","0","20251006","20260228"
"Special#2589","0","0","0","0","0","0","0","20251011","20260228"
"Special#2590","0","0","0","0","0","0","0","20251006","20260227"
"Special#2591","0","0","0","0","0","0","0","20251010","20260227"
"Special#2592","0","0","0","0","0","0","0","20251011","20260228"
"Special#2593","0","0","0","0","0","0","0","20251011","20260228"
"Special#2594","0","0","0","0","0","0","0","20251006","20260228"
"Special#2595","0","0","0","0","0","0","0","20251010","20260228"
"Special#2596","0","0","0","0","0","0","0","20251006","20260227"
"Special#2597","0","0","0","0","0","0","0","20251010","20260228"
"Special#2598","0","0","0","0","0","0","0","20251128","20251213"
"Special#2599","0","0","0","0","0","0","0","20251006","20260227"
"Special#2600","0","0","0","0","0","0","0","20251202","20251219"
"Special#2601","0","0","0","0","0","0","0","20251020","20251201"
"Special#2602","0","0","0","0","0","0","0","20251026","20251101"
"Special#2603","0","0","0","0","0","0","0","20251020","20260228"
"Special#2604","0","0","0","0","0","0","0","20250912","20260228"
"Special#2605","0","0","0","0","0","0","0","20251220","20260228"
"Special#2606","0","0","0","0","0","0","0","20251214","20260228"
"Special#2607","0","0","0","0","0","0","0","20250915","20260224"
"Special#2608","0","0","0","0","0","0","0","20251219","20260228"
"Special#2609","0","0","0","0","0","0","0","20250915","20260226"
"Special#2610","0","0","0","0","0","0","0","20250907","20260228"
"Special#2611","0","0","0","0","0","0","0","20250908","20260227"
"Special#2612","0","0","0","0","0","0","0","20250908","20260228"
"Special#2613","0","0","0","0","0","0","0","20250907","20260228"
"Special#2614","0","0","0","0","0","0","0","20250907","20260228"
"Special#2615","0","0","0","0","0","0","0","20250908","20260228"
"Special#2616","0","0","0","0","0","0","0","20250913","20260228"
"Special#2617","0","0","0","0","0","0","0","20250913","20260228"
"Special#2618","0","0","0","0","0","0","0","20251117","20251217"
"Special#2619","0","0","0","0","0","0","0","20251117","20251217"
"Special#2620","0","0","0","0","0","0","0","20251117","20251217"
"Special#2621","0","0","0","0","0","0","0","20260107","20260227"
"Special#2622","0","0","0","0","0","0","0","20260102","20260105"
"Special#2623","0","0","0","0","0","0","0","20251021","20260227"
"Special#2624","0","0","0","0","0","0","0","20251021","20260228"
"Special#2625","0","0","0","0","0","0","0","20251021","20260228"
"Special#2626","0","0","0","0","0","0","0","20251021","20260227"
"Special#2627","0","0","0","0","0","0","0","20251021","20260226"
"Special#2628","0","0","0","0","0","0","0","20251012","20260222"
"Special#2629","0","0","0","0","0","0","0","20251024","20260227"
"Special#2630","0","0","0","0","0","0","0","20250908","20251020"
"Special#2631","0","0","0","0","0","0","0","20250908","20251020"
"Special#2632","0","0","0","0","0","0","0","20250913","20251020"
"Special#2633","0","0","0","0","0","0","0","20250915","20251020"
"Special#2634","0","0","0","0","0","0","0","20250915","20251020"
"Special#2635","0","0","0","0","0","0","0","20250919","20251017"
"Special#2636","0","0","0","0","0","0","0","20250908","20260105"
"Special#2637","0","0","0","0","0","0","0","20250915","20260226"
"Special#2638","0","0","0","0","0","0","0","20250908","20251212"
"Special#2639","0","0","0","0","0","0","0","20250913","20251213"
"Special#2640","0","0","0","0","0","0","0","20250908","20251213"
"Special#2641","0","0","0","0","0","0","0","20250930","20251107"
"Special#2642","0","0","0","0","0","0","0","20251004","20251025"
"Special#2643","0","0","0","0","0","0","0","20250930","20251107"
"Special#2644","0","0","0","0","0","0","0","20250915","20260227"
"Special#2645","0","0","0","0","0","0","0","20251215","20260227"
"Special#2646","0","0","0","0","0","0","0","20251216","20260226"
"Special#2647","0","0","0","0","0","0","0","20251215","20260227"
"Special#2648","0","0","0","0","0","0","0","20250916","20251211"
"Special#2649","0","0","0","0","0","0","0","20250915","20251212"
"Special#2650","0","0","0","0","0","0","0","20250919","20251212"
"Special#2651","0","0","0","0","0","0","0","20250908","20250918"
"Special#2652","0","0","0","0","0","0","0","20250908","20260228"
"Special#2653","0","0","0","0","0","0","0","20250913","20260228"
"Special#2654","0","0","0","0","0","0","0","20250908","20260228"
"Special#2655","0","0","0","0","0","0","0","20251219","20251219"
"Special#2656","0","0","0","0","0","0","0","20250915","20260227"
"Special#2657","0","0","0","0","0","0","0","20250907","20260228"
"Special#2658","0","0","0","0","0","0","0","20250917","20260227"
"Special#2659","0","0","0","0","0","0","0","20250907","20260228"
"Special#2660","0","0","0","0","0","0","0","20250929","20260227"
"Special#2661","0","0","0","0","0","0","0","20250907","20250914"
"Special#2662","0","0","0","0","0","0","0","20250908","20260227"
"Special#2663","0","0","0","0","0","0","0","20250919","20260228"
"Special#2664","0","0","0","0","0","0","0","20250920","20260228"
"Special#2665","0","0","0","0","0","0","0","20250915","20260228"
"Special#2666","0","0","0","0","0","0","0","20250912","20260228"
"Special#2667","0","0","0","0","0","0","0","20250908","20260228"
"Special#2668","0","0","0","0","0","0","0","20250907","20260228"
"Special#2669","0","0","0","0","0","0","0","20250928","20251207"
"Special#2670","0","0","0","0","0","0","0","20250929","20251212"
"Special#2671","0","0","0","0","0","0","0","20250913","20251213"
"Special#2672","0","0","0","0","0","0","0","20251219","20260228"
"Special#2673","0","0","0","0","0","0","0","20251214","20260226"
"Special#2674","0","0","0","0","0","0","0","20250907","20251211"
"Special#2675","0","0","0","0","0","0","0","20251219","20260228"
"Special#2676","0","0","0","0","0","0","0","20250915","20251212"
"Special#2677","0","0","0","0","0","0","0","20250915","20260227"
"Special#2678","0","0","0","0","0","0","0","20251013","20251117"
"Special#2679","0","0","0","0","0","0","0","20250907","20260222"
"Special#2680","0","0","0","0","0","0","0","20250907","20260227"
"Special#2681","0","0","0","0","0","0","0","20250916","20260226"
"Special#2682","0","0","0","0","0","0","0","20250916","20260224"
