route_id,agency_id,route_short_name,route_long_name,route_type
"hnv-31-092N-1","hnv-17","92","Straßenäcker - Trendpark - Bf Ost - ZOB/Ballei - Realschule - Neuberg","3"
"hnv-31-093N-1","hnv-17","93","Gewerbegebiet Süd - Trendpark - Bf Ost - ZOB/Ballei - Neuberg","3"
"hnv-31-094E-1","hnv-17","94E","Zusatzfahrten Ganzhornfest: ZOB/Ballei - Obereisesheim","3"
"hnv-31-094N-1","hnv-17","94","Obereisesheim - Bf West - ZOB/Ballei - Stadtwerke - AQUAtoll","3"
"hnv-31-X91N-1","hnv-17","X91","(Dahenfeld) - Amorbach - Realschule - ZOB/Ballei - Bf Ost","3"
"hnv-31-X93N-1","hnv-17","X93","Expressbus: Trendpark - Bahnhof Ost","3"
"hnv-31-X95N-1","hnv-17","X95","Expressbus: Trendpark Süd - Bahnhof Ost","3"
"hnv-34-n20-1","hnv-15","N20","Nightlife Shuttle: Heilbronn - Kochertal","3"
"hnv-34-n20-2","hnv-36","N20","Nightlife Shuttle: Heilbronn - Kochertal","3"
"hnv-50-R35-1","hnv-11","R 35","Rufbus: Öhringen - Pfedelbach - Michelbach - Neuenstein","3"
"hnv-50-R38-1","hnv-11","R 38","Rufbus: Öhringen - Windischenbach - Pfedelbach - Heuberg - Untersteinbach","3"
"hnv-50-R42-1","hnv-11","R 42","Rufbus: Bretzfeld - Adolzfurt -  Unterheimbach - Geddelsbach","3"
"hnv-50-R46-1","hnv-11","R 46","Rufbus: Bretzfeld - Waldbach -  Schwabbach - Siebeneich","3"
"hnv-50-R50-1","hnv-11","R 50","Rufbus: Öhringen - Obermaßholderbach - Westernbach - Zweiflingen","3"
"vrn-8-001-1","vrn-05","RNV 1","MA Schönau - Waldhof - Paradeplatz - MA Hbf - Neckarau - MA Rheinau Bf","0"
"vrn-8-016-1","vrn-05","RNV 16","Sullivan - Franklin Mitte - Bensheimer Straße","0"
"vrn-8-002b-1","vrn-05","RNV 2","MA Neckarstadt West - Kurpfalzbrücke Paradeplatz - Feudenheim","3"
"vrn-8-002s-1","vrn-05","RNV 2","MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Alte Feuerwache - MA Neckarstadt West","0"
"vrn-8-003b-1","vrn-05","RNV 3","MA Sandhofen - Luzenberg - Paradeplatz","3"
"vrn-8-003s-1","vrn-05","RNV 3","MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen","0"
"vrn-8-004a-1","vrn-05","RNV 4A","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Bonifatiuskirche - Käfertal Wald","0"
"vrn-8-004s-1","vrn-05","RNV 4","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Bonifatiuskirche - Hessische Str. - Waldfriedhof","0"
"vrn-8-006a-1","vrn-05","RNV 6A","SAP Arena S-Bf - Neuhermsheim - Paradeplatz - Berliner Platz - Am Schwanen - Rheingönheim","0"
"vrn-8-006b-1","vrn-05","RNV 6","LU Berliner Platz - Kurt-Schuhmacher-Brücke - Neuostheim -  MA Neuhermsheim","3"
"vrn-8-006e-1","vrn-05","RNV E","MA Paradeplatz - MA HAuptbahnhof - Neuhermsheim - SAP Arena S-Bf","0"
"vrn-8-006s-1","vrn-05","RNV 6","MA Neuostheim - Wasserturm - Paradeplatz - Lu Rheingh.","0"
"vrn-8-007b-1","vrn-05","RNV 7","MA Hauptbahnhof - Paradeplatz - MA Vogelstang","3"
"vrn-8-007s-1","vrn-05","RNV 7","LU Oppau - BASF - LU Rathaus - Berliner Platz - Schloss - Paradeplatz - Nationaltheater - MA Vogelstang","0"
"vrn-8-009s-1","vrn-05","RNV 9","Expresszug MA Neuostheim - MA Hauptbahnhof - Ludwigshafen - Bad Dürkheim","0"
"vrn-11-021-1","vrn-05","RNV 21","Hans-Thoma-Platz - Technologiepark - Jahnstraße - Campus Bergheim - Seegarten","0"
"vrn-11-021b-1","vrn-05","RNV 21","Schienenersatzverkehr HD Hauptbahnhof - Technologiepark - Hans-Thoma-Platz - Burgstraße","3"
"vrn-11-022-1","vrn-05","RNV 22","Eppelheim - HD Pfaffengrund - HD Hauptbahnhof Süd - HD Bismarckplatz","0"
"vrn-11-023-1","vrn-05","RNV 23","Leimen - HD Rohrbach - HD Bismarckplatz","0"
"vrn-11-024-1","vrn-05","RNV 24","Rohrbach Süd - HD Hbf - Technologiepark - Heiligenbergschule","0"
"vrn-11-026-1","vrn-05","RNV 26","Handschuhsh. Burgstraße - Bismarckplatz - HD Hbf Süd - Kirchheim","0"
"vrn-13-015-1","vrn-05","RNV 15","(Heddesheim -) Wallstadt Ost - MA Käfertal Bf - Universitätsklinikum - Alte Feuerwache - Paradeplatz - MA Hauptbahnhof","0"
"vrn-13-005b-1","vrn-05","RNV 5","MA Käfertal - MA Hauptbahnhof","3"
"vrn-13-005s-1","vrn-05","RNV 5A","Heddesheim - MA Käfertal Bf - Universitätsklinikum - MA Hauptbahnhof - Paradeplatz - Abendakademie","0"
"vrn-13-005x-1","vrn-05","RNV 5","Schriesheim Bf - Burgstraße - Hans-Thoma-Platz - Bismarckplatz","3"
"vrn-13-065-1","vrn-05","RNV 5","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim","0"
"vrn-16-099-1","vrn-09","99","Rheinfähre:  Altrip - MA-Neckarau","4"
"vrn-17-103t-1","vrn-05","RNV 1003","Ruftaxi Mannheim Alteichwaldsiedlung - Friedrichsfeld Südbahnhof","3"
"vrn-17-040-1","vrn-05","RNV 40","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt - MA Seckenheim Rathaus","3"
"vrn-17-042-1","vrn-05","RNV 42","(HD Waldorfschule -) Edingen Bf - Neckarhausen - MA Seckenheim Rathaus - Otto-Bauder-Sportanlagen","3"
"vrn-17-043b-1","vrn-05","RNV 43","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus","3"
"vrn-17-043c-1","vrn-05","RNV 43/46","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus","3"
"vrn-17-044-1","vrn-05","RNV 44","MA Seckenheim Rathaus - (Friedrichsfeld Südbahnhof -) Holzweg - Friedrichsfeld Südbahnhof - MA Seckenheim Rathaus","3"
"vrn-17-045-1","vrn-05","RNV 45","MA Waldhof Bf - Käfertal Rathaus - Feudenheim - Neuostheim - Maimarkt - Mallau - MA Rheinau Karlsplatz","3"
"vrn-17-046b-1","vrn-05","RNV 46","MA Seckenheim West - Seckenh. Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenh. Rathaus - Seckenh. West","3"
"vrn-17-047-1","vrn-05","RNV 47","MA Fridtjof-Nansen-Weg - Chiemseestraße - MA Rheinau Bf","3"
"vrn-17-048-1","vrn-05","RNV 48","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen","3"
"vrn-17-049-1","vrn-05","RNV 49","MA Neckarau Rheingoldhalle - MA Neckarau Strandbad","3"
"vrn-17-050-1","vrn-05","RNV 50","MA Neckarau West - Maimarkt - Neuostheim - Feudenheim - Käfertal Süd - Waldhof Bf - Schönau - MA Sandhofen","3"
"vrn-17-051-1","vrn-05","RNV 51","MA Blumenau - Schönau - MA Sandhofen","3"
"vrn-17-052b-1","vrn-05","RNV 52","MA Sandhofen - Scharhof - IKEA - MA Sandhofen","3"
"vrn-17-053-1","vrn-05","RNV 53","MA Kurpfalzbrücke - Luzenberg - Feuerwache Nord - Käfertal Bf - Im Rott","3"
"vrn-17-054-1","vrn-05","RNV 54","MA Kurpfalz Center - Vogelstang Zentrum - MA Käfertal Bf","3"
"vrn-17-055-1","vrn-05","RNV 55","Waldhof Bf - Waldfriedhof - Käfertaler Wald - Käfertal Bf","3"
"vrn-17-056-1","vrn-05","RNV 56","MA Käfertal Bf - MA Vogelstang Warnemünder Weg","3"
"vrn-17-057b-1","vrn-05","RNV 57","MA Feudenheim - Wallstadt - (Vogelstang) - Wallstadt - MA Feudenheim","3"
"vrn-17-057e-1","vrn-05","RNV 57E","MA Vogelstang Warnemünder Weg - Wallstadt - MA Feudenheim","3"
"vrn-17-058-1","vrn-05","RNV 58","MA Friesenheimer Insel - Luzenberg - Käfertal - MA Feudenheim (- MA Seckenheim Rathaus)","3"
"vrn-17-059b-1","vrn-05","RNV 59","MA Sandhofen - Groß-Gerauer Straße - Sandhofen Rathaus - Sandhofen","3"
"vrn-17-060-1","vrn-05","RNV 60","MA Pfeifferswörth - Ulmenweg - Herzogenried - Neckarstadt West - Hafenstraße - Schloss - Universität - MA Hauptbahnhof - MA Oststadt","3"
"vrn-17-061-1","vrn-05","RNV 61","Pfalzplatz - MA Hbf - Neckarstadt West - Herzogenriedbad - Bonifatiuskirche - Wohlgelegen EKZ","3"
"vrn-17-062b-1","vrn-05","RNV 62","Kurpfalzbrücke - Handelshafen/Jungbusch Bf - Mühlauhafen","3"
"vrn-17-064-1","vrn-05","RNV 64","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf","3"
"vrn-17-066b-1","vrn-05","RNV 66","MA Käfertal, Platz der Freundschaft - Taylor Nord - Spreewaldallee - Chemnitzer Straße - Käfertal, Platz der Freundschaft","3"
"vrn-17-068-1","vrn-05","RNV 68","Neuostheim - Eastsite - SAP Arena S-Bf","3"
"vrn-18-083-1","vrn-05","RNV 83","LU Oppau - MA Sandhofen","3"
"vrn-19-104-1","vrn-05","RNV 1004","Ruftaxi Heidelberg EMBL - MPI Kernphysik - Speyererhof - Bismarckplatz","3"
"vrn-19-107-1","vrn-05","RNV 1007","Ruftaxi Heidelberg Kohlhof Fachklinik - Königstuhl - Bismarckplatz","3"
"vrn-19-108-1","vrn-05","RNV 1008","Ruftaxi Heidelberg Handschuhsh. Kapellenweg - Mühltal - Kapellenweg","3"
"vrn-19-109-1","vrn-05","RNV 1009","Ruftaxi Heidelberg Wieblingen - S-Bahnhof Wieblingen/Pfaffengrund - Pfaffengrund","3"
"vrn-19-011-1","vrn-05","RNV Moonliner 1","Moonliner 1: Emmertsgrund - Rohrbach - Bismarckplatz","3"
"vrn-19-111-1","vrn-05","RNV 1011","Ruftaxi Heidelberg Kirchheimer Hof - Kirchheim Rathaus - Neurott","3"
"vrn-19-113-1","vrn-05","RNV 1013","Ruftaxi Heidelberg Wieblingen Grenzhof - Wieblingen Mitte","3"
"vrn-19-012-1","vrn-05","RNV Moonliner 2","Moonliner 2: Uniplatz - Bismarckplatz - Wieblingen - Uniplatz","3"
"vrn-19-013-1","vrn-05","RNV Moonliner 3","Moonliner 3: Rohrbach Hasenleiser - Kirchheim - Bahnstadt - Bismarckplatz","3"
"vrn-19-014-1","vrn-05","RNV Moonliner 4","Moonliner 4: Ziegelhausen - Schlierbach - Bismarckplatz","3"
"vrn-19-015-1","vrn-05","RNV Moonliner 5","Moonliner 5: S-Bf. Altstadt - Bismarckplatz - HD Hbf - Kopfklinik","3"
"vrn-19-020-1","vrn-05","RNV 20","S-Bf Altstadt - Rathaus/Bergbahn - Seegarten - HD Hauptbahnhof - Betriebshof - Medizinische Klinik/Chirurgie/Zoo - Sportzentrum Nord","3"
"vrn-19-027-1","vrn-05","RNV 27","HD Emmertsgrund - Mombertplatz - Louise-Ebert-Zentrum - HD Rohrbach Süd - Gewerbegebiet Rohrbach","3"
"vrn-19-028-1","vrn-05","RNV 28","Mombertplatz - EMBL - HD Hbf Süd - Betriebshof - Medizinische Klinik/Chirurgie/Zoo - Sportzentrum Nord","3"
"vrn-19-028A-1","vrn-05","RNV 28A","HD Rohrbach Markt - Kolbenzeil","3"
"vrn-19-029-1","vrn-05","RNV 29","HD Boxberg - Mombertplatz - Rohrbach - Bismarckplatz - Universitätsplatz","3"
"vrn-19-030-1","vrn-05","RNV 30","Science-Bus: Schlierbach HITS - Universitätsplatz -  Max-Planck-Institut für Astronomie","3"
"vrn-19-031-1","vrn-05","RNV 31","HD Uniklinikum - Neuenheim - Bismarckplatz -  S-Bf Altstadt","3"
"vrn-19-033-1","vrn-05","RNV 33","Universitätsplatz - Bismarckplatz - HD Hbf -  Kirchheim - Hasenleiser - Rohrbach Süd - Emmertsgrund","3"
"vrn-19-034-1","vrn-05","RNV 34","Heiligkreuzsteinach - Wilhelmsfeld - Ziegelhausen - Bismarckplatz - HD Hbf Süd","3"
"vrn-19-035-1","vrn-05","RNV 35","Neckargemünd - Schlierbach - Bismarckplatz - HD Wieblingen","3"
"vrn-19-036-1","vrn-05","RNV 36","HD Ziegelhausen Köpfel - Bismarckplatz - Betriebshof - Wieblingen Mitte - Kranichweg/Stotz","3"
"vrn-19-36AA-1","vrn-05","RNV 36A","HD Bärenbach Süd - Neckarschule - Hirtenaue - Ziegelh. Kirche - Im Grund","3"
"vrn-19-037-1","vrn-05","RNV 37","Sportzentrum Nord - Kopfklinik - Technologiepark - Jahnstraße - Theodor-Heuss-Brücke - Neckarschule - Heidebuckelweg","3"
"vrn-19-038b-1","vrn-05","RNV 38","HD Turnerbrunnen - Mühltal - Kapellenweg","3"
"vrn-19-039-1","vrn-05","RNV 39","HD Königstuhl - MPI Kernphysik - Speyererhof - Bismarckplatz","3"
"vrn-20-701-1","vrn-03","701","Wiesloch-Walldorf Bf - Frauenweiler - Malschenberg - Rauenberg","3"
"vrn-20-702-1","vrn-03","702","Rot-Malsch Bf - Malsch - Rettigheim - Mühlhausen - Tairnbach - Balzfeld - Horrenberg - Dielheim - Wiesloch - Wiesloch-Walldorf Bf","3"
"vrn-20-703-1","vrn-03","703","Waldangelloch - Michelfeld - Eichtersheim - Mühlhausen -  Rotenberg - Rauenberg - Wiesloch - Wiesloch-Walldorf Bf","3"
"vrn-20-704-1","vrn-03","704","Rot-Malsch Bahnhof - St. Leon-Rot - Malsch - Rettigheim - Mühlhausen","3"
"vrn-20-705-1","vrn-03","705","Östringen - Rettigheim - Malsch - Malschenberg - Wiesloch - Wiesloch-Walldorf Bf - HDM - Rot - St. Leon","3"
"vrn-20-706-1","vrn-03","706","Wiesloch - Wiesloch-Walldorf Bf - Walldorf IKEA","3"
"vrn-20-707-1","vrn-03","707","Walldorf Industriegebiet -Wiesloch-Walldorf Bf - Wiesloch - Baiertal - Schatthausen","3"
"vrn-20-708-1","vrn-03","708","Walldorf Schulzentrum - Wiesloch-Walldorf Bf - Wiesloch","3"
"vrn-20-709-1","vrn-03","709","Bf Wiesloch-Walldorf / Frauenweiler - Ringstraße - Wiesloch PZN","3"
"vrn-20-712-1","vrn-04","712","Oftersheim - Schwetzingen","3"
"vrn-20-713-1","vrn-04","713","Neuenheimer Feld - Pfaffengrund/Wieblingen - Eppelheim - Plankstadt - Schwetzingen","3"
"vrn-20-718-1","vrn-04","718","Walldorf - Reilingen - Neulußheim - Altlußheim","3"
"vrn-20-728-1","vrn-04","728","Schulverkehr: Förderschule Schwetzingen","3"
"vrn-20-730-1","vrn-04","730","Schwetzingen - Plankstadt/Gewerbegebiet und zurück","3"
"vrn-20-741-1","vrn-03","741","Sinsheim Hbf - Steinsfurt - Kirchardt - Bockschaft - Berwangen u. zurück","3"
"vrn-20-750-1","vrn-04","750","Regiobus Schwetzingen - Oftersheim - Walldorf","3"
"vrn-20-761-1","vrn-03","761","Waldangelloch - Angelbachtal - Eschelbach - Dühren - Sinsheim Hbf","3"
"vrn-20-762-1","vrn-03","762","Eschelbach - Balzfeld - Hoffenheim - Sinsheim - Rohrbach - Reihen","3"
"vrn-20-763-1","vrn-03","763","Sinsheim Hbf - Weiler - Hilsbach - (Elsenz)","3"
"vrn-20-765-1","vrn-03","765","Sinsheim - Steinsfurt - Adersbach - Hasselbach - Ehrstädt und zurück","3"
"vrn-20-767-1","vrn-03","767","Sinsheim Hbf - Sinsheim Ost - Rohrbach - Sinsheim Hbf","3"
"vrn-20-768-1","vrn-03","768","Sinsheim Hbf - Dühren (Industriegebiet) - Sinsheim Hbf","3"
"vrn-20-771-1","vrn-03","771","Sinsheim Hbf - Südstadt - Gewerbegebiet Süd - Sinsheim Hbf","3"
"vrn-20-772-1","vrn-03","772","Sinsheim Hbf - Gartenstadt - Sinsheim Hbf","3"
"vrn-20-791-1","vrn-03","791","(Waldangelloch) - Michelfeld - Eichtersheim - Östringen","3"
"vrn-20-792-1","vrn-03","792","Tairnbach - Rauenberg - Rotenberg - Mühlhausen - Malschenberg - Malsch - Rettigheim - Östringen Schulzentrum","3"
"vrn-20-793-1","vrn-03","793","Schulverkehr Wiesloch Schillerschule und Maria-Sibylla-Merian Schule","3"
"vrn-20-794-1","vrn-03","794","Schatthausen - Mauer Bahnhof","3"
"vrn-20-798-1","vrn-04","798","Regiobus Speyer - Hockenheim - Walldorf","3"
"vrn-20-799-1","vrn-03","799","Regiobus Sinsheim - Wiesloch - Walldorf","3"
"vrn-23-098-1","vrn-09","98","Altrip - MA-Neckarau","3"
"vrn-26-801-1","vrn-11","801","Eberbach Bahnhof - Brockenhof - Ledigsberg und zurück","3"
"vrn-26-802-1","vrn-11","802","Eberbach Bf - Waldstraße - Eberbach Nord - Eberbach Bf","3"
"vrn-26-803-1","vrn-11","803","Eberbach Bf - Rockenau Seniorenstift - Eberbach Bf","3"
"vrn-26-804-1","vrn-11","804","Eberbach Bf - Böser Berg - Igelsbach - Böser Berg - Eberbach Bf","3"
"vrn-26-805-1","vrn-11","805","Eberbach Bahnhof - Holdergrund - Neuer Markt - Eberbach Bahnhof","3"
"vrn-26-806-1","vrn-11","806","(Langenthal) - Hirschhorn - Brombach - Hirschhorn - (Langenthal)","3"
"vrn-26-807-1","vrn-11","807","Eberbach Bahnhof - Brockenhof - Ledigsberg","3"
"vrn-26-808-1","vrn-11","808","Eberbach Schulverkehr","3"
"vrn-26-809-1","vrn-11","809","Eberbach Bahnhof - Eberbach Nord - Eberbach Bahnhof","3"
"vrn-32-782-1","vrn-52","782","Waibstadt - Neckarbischofsheim - Helmhof - Untergimpern","3"
"vrn-32-795-1","vrn-52","795","Waibstadt - Reichartshausen - Helmstadt - Hüffenhardt - Bad Rappenau","3"
"vrn-32-796-1","vrn-52","796","Reichartshausen - Spechbach - Eschelbronn - Neidenstein - Sinsheim","3"
"vrn-32-796t-1","vrn-52","796","Sinsheim - Neidenstein - Eschelbronn - Spechbach - Reichartshausen","3"
"vrn-32-797-1","vrn-52","797","Reichartshausen - Helmstadt - Neckarbischofsh. - Waibstadt - Sinsheim","3"
"vrn-32-797t-1","vrn-52","797","Sinsheim - Waibstadt - Neckarbischofsh. - Helmstadt - Reichartshausen","3"
"vrn-33-624-1","vrn-17","624","Schulverkehr Heiligkreuzsteinach - Schriesheim-Röschbach","3"
"vrn-33-625-1","vrn-17","625","Feudenheim - Ilvesheim Uferstraße - Seckenheim Rathaus","3"
"vrn-33-626-1","vrn-17","626","Feudenheim - Ilvesheim Mahrgrund/Neckarhalle - Seckenheim Rathaus","3"
"vrn-33-627-1","vrn-17","627","Heddesheim - Ladenburg Weststadt - Südstadt - Pflastermühle","3"
"vrn-33-628-1","vrn-17","628","Wilhelmsfeld - Altenbach - Schriesheim - Ladenburg - Seckenheim","3"
"vrn-33-629-1","vrn-17","629","Ringlinie: Heddesheim - Siedlung - Leutershausen - Großsachsen","3"
"vrn-33-630-1","vrn-17","630","Ringlinie: Heddesheim - Sportzentrum - Großsachsen - Leutershausen","3"
"vrn-33-631-1","vrn-17","631","Weinheim - Hemsbach - Sulzbach West","3"
"vrn-33-632-1","vrn-17","632","Lützelsachsen - Hohensachsen - Weinheim - Laudenbach","3"
"vrn-33-632A-1","vrn-17","632A","Hohensachsen - Weinheim - Hemsbach","3"
"vrn-33-633-1","vrn-17","633","Ringlinie: Hbf - Hermannshof - Weststadt - Krankenhaus GRN - Hbf","3"
"vrn-33-634-1","vrn-17","634","Ringlinie: Hbf - Krankenhaus GRN - Weststadt - Hermannshof - Hbf","3"
"vrn-33-635-1","vrn-17","635","Ritschweier - Hohensachsen- Lützelsachsen - Dietr. Bonhoeffer-Schule - Sulzbach - Hemsbach - Laudenbach","3"
"vrn-33-636-1","vrn-17","636","Großsachsen - Ritschweier - Lützelsachsen - Großsachsen","3"
"vrn-33-710-1","vrn-17","710","Mannheim - Rheinau - Rohrhof - Brühl - Ketsch - Schwetzingen","3"
"vrn-33-711-1","vrn-17","711","Neckarau  - Rheinau - Hirschacker - Schwetzingen","3"
"vrn-33-715-1","vrn-17","715","Stadtbus Schwetzingen: Bahnhof - Schälzig - Bellamar - Bahnhof","3"
"vrn-33-716-1","vrn-17","716","Stadtbus Schwetzingen: Bahnhof - Nordstadt - Oststadt - Bahnhof","3"
"vrn-33-717-1","vrn-17","717","Speyer - Hockenheim - Ketsch - Schwetzingen - Heidelberg","3"
"vrn-33-719-1","vrn-17","719","Rot-Malsch Bahnhof - St. Leon-Rot - Neulußheim","3"
"vrn-33-720-1","vrn-17","720","Heidelberg - Sandhausen - Walldorf - St. Leon-Rot","3"
"vrn-33-721-1","vrn-17","721","HD-Neuenheim - Sandhausen - Walldorf - Wiesloch-Walldorf Bf","3"
"vrn-33-722-1","vrn-17","722","HD Kirchheim Rathaus - Sandhausen Schulzentrum - HD Kirchheim Rathaus","3"
"vrn-33-723-1","vrn-17","723","Wiesloch - Nußloch - Leimen","3"
"vrn-33-724-1","vrn-17","724","Schnellbus Wiesloch - Nußloch - Heidelberg","3"
"vrn-33-725-1","vrn-17","725","Ortsbus St. Ilgen Bahnhof - Sandhausen","3"
"vrn-33-726-1","vrn-17","726","Schulverkehr Sandhausen - St. Ilgen - Leimen - Nußloch","3"
"vrn-33-732-1","vrn-17","732","City-Bus Eppelheim","3"
"vrn-33-735-1","vrn-17","735","Heiligkreuzsteinach - Schönau - Neckarsteinach - Neckargemünd - Heidelberg","3"
"vrn-33-736-1","vrn-17","736","Schulverkehr Neckargemünd - Kleingemünd","3"
"vrn-33-737-1","vrn-17","737","Wiesenbach - Reilsheim - Gauangelloch - Gaiberg","3"
"vrn-33-743-1","vrn-17","743","Meckesheim - Mönchzell - Lobenfeld - Waldwimmersbach","3"
"vrn-33-744-1","vrn-17","744","Schulbusverkehr Lobenfeld - Waldwimmersbach","3"
"vrn-33-745-1","vrn-17","745","Daudenzell - Neckarbischofsheim - Neckarkatzenbach - Daudenzell Aglasterhausen","3"
"vrn-33-746-1","vrn-17","746","Schulverkehr Neckargemünd","3"
"vrn-33-748-1","vrn-17","748","Schulverkehr Neckargemünd - Waldhilsbach - Elsenztal - Lobbach","3"
"vrn-33-749-1","vrn-17","749","Wiesloch-Walldorf Bf - Walldorf - Nußloch - Leimen Friedhof","3"
"vrn-33-751-1","vrn-17","751","Leimen - St. Ilgen Bf - Fasanerie - Leimen","3"
"vrn-33-752-1","vrn-17","752","Heidelberg - Neckargemünd - Dilsberg - Mückenloch","3"
"vrn-33-753-1","vrn-17","753","Kleingemünd - Neckargemünd - Dilsberg - Mückenloch","3"
"vrn-33-754-1","vrn-17","754","Schönbrunn - Waldwimmersbach - Neckargemünd - Heidelberg","3"
"vrn-33-755-1","vrn-17","755","Sinsheim - Bammental - Waldhilsbach - Neckargemünd - Heidelberg","3"
"vrn-33-757-1","vrn-17","757","Schatthausen - Gauangelloch - Leimen - Heidelberg","3"
"vrn-33-758-1","vrn-17","758","Sandhausen - St. Ilgen/Sandhausen Bf - Fasanerie - Gewerbegebiet Nord - Leimen","3"
"vrn-33-759-1","vrn-17","759","St. Ilgen - Sandhausen - Nußloch - Sandhausen - St. Ilgen","3"
"vrn-33-821-1","vrn-17","821","Eberbach - Mudau - Buchen","3"
"vrn-33-822-1","vrn-17","822","Mosbach - Aglasterhausen - Neunkirchen - Eberbach","3"
"vrn-33-823-1","vrn-17","823","Buchen - Hettigenbeuern - Stürzenhardt - Buchen","3"
"vrn-33-824-1","vrn-17","824","Aglasterhausen - Michelbach - Schwarzach - Neunkirchen - Breitenbronn - Daudenzell - Aglasterhausen","3"
"vrn-33-828-1","vrn-17","828","Mosbach - Hüffenhardt/Haßmersheim - Neckarmühlbach","3"
"vrn-33-830-1","vrn-17","830","Stadtverkehr Mosbach I","3"
"vrn-33-831-1","vrn-17","831","Stadtverkehr Mosbach II","3"
"vrn-33-832-1","vrn-17","832","Mudau - Limbach - Trienz - Fahrenbach - Mosbach - Neckarelz","3"
"vrn-33-833-1","vrn-17","833","Mosbach - Obrigheim","3"
"vrn-33-834-1","vrn-17","834","Sattelbach - Reichenbuch - Mosbach","3"
"vrn-33-835-1","vrn-17","835","Mosbach - Billigheim - Oberschefflenz","3"
"vrn-33-836-1","vrn-17","836","Neunkirchen - Neckargerach - Binau - Neckarelz - Mosbach","3"
"vrn-33-837-1","vrn-17","837","Mülben - Waldkatzenbach - Lohrbach - Mosbach","3"
"vrn-33-838-1","vrn-17","838","Mosbach - Masseldorn - Mosbach","3"
"vrn-33-840-1","vrn-17","840","Schulverkehr/Ortsverkehr Limbach","3"
"vrn-33-841-1","vrn-17","841","Schweinberg - Hardheim - Walldürn - Buchen - Mosbach - Neckarelz","3"
"vrn-33-842-1","vrn-17","842","Seckach - Buchen - Walldürn","3"
"vrn-33-843-1","vrn-17","843","Gerichtstetten - Hardheim - Höpfingen - Walldürn - Buchen","3"
"vrn-33-844-1","vrn-17","844","Krautheim - Osterburken - Rosenberg - Buchen","3"
"vrn-33-845-1","vrn-17","845","Stadtverkehr Buchen","3"
"vrn-33-899-1","vrn-17","899","Regiobus: Mosbach - Neckarelz - Aglasterhausen - Helmstadt - Waibstadt - Sinsheim","3"
"vrn-33-999-1","vrn-17","999","Regiobus: Buchen - Walldürn - Hardheim - Tauberbischofsheim","3"
"vrn-35-859-1","vrn-19","681","Bad Rappenau - Siegelsbach - Obergimpern - Hüffenhardt","3"
"vrn-36-662-1","vrn-69","662","Hambach - Heppenheim - Laudenbach - Ober-Laudenbach","3"
"vrn-36-689-1","vrn-69","689","Weinheim - Birkenau - Mörlenbach - Rimbach - Fürth","3"
"vrn-40-056-1","vrn-23","56","Schöllenbach - Kailbach - Friedrichsdorf - Gaimühle - Eberbach","3"
"vrn-40-680-1","vrn-81","680","Wald-Michelbach - Birkenau - Weinheim","3"
"vrn-40-681-1","vrn-81","681","Gras-Ellenbach - W.-Michelbach - Gorxheimertal - Weinheim","3"
"vrn-40-682-1","vrn-81","682","Weinheim - Gorxheim - Oberflockenbach - Weinheim","3"
"vrn-40-685-1","vrn-81","685","Wald-Michelbach - Heddesbach - Langenthal - Hirschhorn","3"
"vrn-45-848-1","vrn-39","848","Buchen - Osterburken - Adelsheim - Großeicholzheim","3"
